Timestamp,Latitude,Longitude,Fix_Status,Fix_Description
2025-07-30 16:18:46,50.948054,6.9721852,2,DGNSS
2025-07-30 16:18:46,50.9480568,6.972186,2,DGNSS
2025-07-30 16:18:46,50.948062,6.9721803,2,DGNSS
2025-07-30 16:18:46,50.9480668,6.9721718,2,DGNSS
2025-07-30 16:18:46,50.9480792,6.97215,2,DGNSS
2025-07-30 16:18:46,50.9480852,6.9721385,2,DGNSS
2025-07-30 16:18:46,50.9480897,6.9721257,2,DGNSS
2025-07-30 16:18:46,50.9480952,6.9721132,2,DGNSS
2025-07-30 16:18:46,50.9481023,6.9721035,2,DGNSS
2025-07-30 16:18:46,50.94811,6.9720935,2,DGNSS
2025-07-30 16:18:46,50.9481157,6.9720813,2,DGNSS
2025-07-30 16:18:46,50.9481207,6.9720678,2,DGNSS
2025-07-30 16:18:46,50.9481272,6.9720552,2,DGNSS
2025-07-30 16:18:46,50.9481608,6.9720112,2,DGNSS
2025-07-30 16:18:46,50.9481688,6.9720002,2,DGNSS
2025-07-30 16:18:49,50.9481762,6.97199,2,DGNSS
2025-07-30 16:18:49,50.9481837,6.9719797,2,DGNSS
2025-07-30 16:18:51,50.9481902,6.9719692,2,DGNSS
2025-07-30 16:19:38,50.9481783,6.9719673,2,DGNSS
2025-07-30 16:19:39,50.9481785,6.9719672,2,DGNSS
2025-07-30 16:19:40,50.9481785,6.9719677,2,DGNSS
2025-07-30 16:19:41,50.948179,6.9719687,2,DGNSS
2025-07-30 16:19:42,50.9481792,6.9719697,2,DGNSS
2025-07-30 16:19:43,50.9481793,6.9719703,2,DGNSS
2025-07-30 16:19:44,50.9481787,6.9719705,2,DGNSS
2025-07-30 16:19:45,50.9481752,6.9719687,2,DGNSS
2025-07-30 16:19:46,50.94817,6.9719663,2,DGNSS
2025-07-30 16:19:47,50.948165,6.9719647,2,DGNSS
2025-07-30 16:19:48,50.9481617,6.9719628,2,DGNSS
2025-07-30 16:19:49,50.9481588,6.9719618,2,DGNSS
2025-07-30 16:19:50,50.948156,6.9719597,2,DGNSS
2025-07-30 16:19:51,50.9481532,6.9719583,2,DGNSS
2025-07-30 16:19:52,50.948151,6.9719575,2,DGNSS
2025-07-30 16:19:53,50.9481492,6.9719563,2,DGNSS
2025-07-30 16:19:54,50.9481472,6.9719555,2,DGNSS
2025-07-30 16:19:55,50.9481448,6.9719542,2,DGNSS
2025-07-30 16:19:56,50.9481415,6.971953,2,DGNSS
2025-07-30 16:19:58,50.9481368,6.9719508,2,DGNSS
2025-07-30 16:19:58,50.9481318,6.9719485,2,DGNSS
2025-07-30 16:19:59,50.9481268,6.971947,2,DGNSS
2025-07-30 16:20:00,50.9481223,6.9719442,2,DGNSS
2025-07-30 16:20:01,50.9481173,6.9719417,2,DGNSS
2025-07-30 16:20:02,50.9481125,6.9719392,2,DGNSS
2025-07-30 16:20:22,50.9481023,6.9719343,2,DGNSS
2025-07-30 16:20:22,50.9480978,6.9719325,2,DGNSS
2025-07-30 16:20:22,50.9480937,6.9719307,2,DGNSS
2025-07-30 16:20:22,50.9480893,6.9719292,,Unbekannt
2025-07-30 16:20:22,50.948085,6.9719268,2,DGNSS
2025-07-30 16:20:23,50.9480815,6.9719243,2,DGNSS
2025-07-30 16:20:23,50.9480795,6.971924,2,DGNSS
2025-07-30 16:20:23,50.9480788,6.9719247,2,DGNSS
2025-07-30 16:20:23,50.9480787,6.9719253,2,DGNSS
2025-07-30 16:20:23,50.9480783,6.9719257,2,DGNSS
2025-07-30 16:20:23,50.9480778,6.9719262,2,DGNSS
2025-07-30 16:20:23,50.9480773,6.9719262,2,DGNSS
2025-07-30 16:20:23,50.948077,6.9719263,2,DGNSS
2025-07-30 16:20:23,50.9480813,6.9719137,2,DGNSS
2025-07-30 16:20:24,50.9480828,6.9719113,2,DGNSS
2025-07-30 16:20:25,50.9480845,6.9719083,2,DGNSS
2025-07-30 16:20:26,50.9480862,6.9719053,2,DGNSS
2025-07-30 16:20:27,50.9480875,6.971903,2,DGNSS
2025-07-30 16:20:28,50.9480895,6.9719003,2,DGNSS
2025-07-30 16:20:29,50.9480917,6.9718973,2,DGNSS
2025-07-30 16:20:30,50.9480942,6.9718938,2,DGNSS
2025-07-30 16:20:31,50.9480963,6.9718903,2,DGNSS
2025-07-30 16:20:32,50.9480997,6.9718867,2,DGNSS
2025-07-30 16:20:33,50.9481028,6.971882,2,DGNSS
2025-07-30 16:20:34,50.9481063,6.9718775,2,DGNSS
2025-07-30 16:20:35,50.9481098,6.9718722,2,DGNSS
2025-07-30 16:20:36,50.9481132,6.9718675,2,DGNSS
2025-07-30 16:20:38,50.9481165,6.971863,2,DGNSS
2025-07-30 16:20:39,50.9481197,6.9718585,2,DGNSS
2025-07-30 16:20:39,50.9481228,6.9718545,2,DGNSS
2025-07-30 16:20:41,50.9481255,6.9718517,2,DGNSS
2025-07-30 16:20:41,50.9481285,6.9718483,2,DGNSS
2025-07-30 16:20:42,50.9481298,6.9718475,2,DGNSS
2025-07-30 16:20:43,50.9481318,6.9718453,2,DGNSS
2025-07-30 16:20:44,50.9481342,6.971842,2,DGNSS
2025-07-30 16:21:00,50.948137,6.9718377,2,DGNSS
2025-07-30 16:21:04,50.94814,6.9718333,2,DGNSS
2025-07-30 16:21:04,50.9481427,6.9718295,2,DGNSS
2025-07-30 16:21:04,50.948146,6.9718257,2,DGNSS
2025-07-30 16:21:04,50.9481495,6.9718215,2,DGNSS
2025-07-30 16:21:04,50.9481518,6.9718177,2,DGNSS
2025-07-30 16:21:04,50.9481552,6.9718133,2,DGNSS
2025-07-30 16:21:04,50.948159,6.9718082,2,DGNSS
2025-07-30 16:21:05,50.9481622,6.9718027,2,DGNSS
2025-07-30 16:21:05,50.948169,6.9717912,2,DGNSS
2025-07-30 16:21:05,50.948172,6.9717867,2,DGNSS
2025-07-30 16:21:05,50.9481738,6.9717852,2,DGNSS
2025-07-30 16:21:05,50.9481745,6.9717847,2,DGNSS
2025-07-30 16:21:05,50.9481747,6.9717845,2,DGNSS
2025-07-30 16:21:05,50.948175,6.9717847,2,DGNSS
2025-07-30 16:21:05,50.9481752,6.971785,2,DGNSS
2025-07-30 16:21:10,50.9481753,6.9717862,2,DGNSS
2025-07-30 16:21:10,50.9481753,6.9717865,2,DGNSS
2025-07-30 16:21:10,50.9481753,6.9717867,2,DGNSS
2025-07-30 16:21:10,50.9481757,6.9717877,2,DGNSS
2025-07-30 16:21:10,50.948176,6.9717888,2,DGNSS
2025-07-30 16:21:10,50.9481765,6.9717893,2,DGNSS
2025-07-30 16:21:10,50.948177,6.9717903,2,DGNSS
2025-07-30 16:21:11,50.948178,6.9717932,2,DGNSS
2025-07-30 16:21:13,50.948179,6.9717985,2,DGNSS
2025-07-30 16:21:13,50.9481797,6.9718043,2,DGNSS
2025-07-30 16:21:14,50.9481805,6.9718098,2,DGNSS
2025-07-30 16:21:15,50.9481817,6.9718145,2,DGNSS
2025-07-30 16:21:18,50.948182,6.9718188,2,DGNSS
2025-07-30 16:21:18,50.9481828,6.9718242,2,DGNSS
2025-07-30 16:21:20,50.9481838,6.97183,2,DGNSS
2025-07-30 16:21:20,50.948185,6.9718357,2,DGNSS
2025-07-30 16:21:21,50.9481855,6.9718417,2,DGNSS
2025-07-30 16:21:22,50.9481862,6.9718473,2,DGNSS
2025-07-30 16:21:22,50.948187,6.9718525,2,DGNSS
2025-07-30 16:21:23,50.948188,6.971858,2,DGNSS
2025-07-30 16:21:43,50.9481892,6.9718688,2,DGNSS
2025-07-30 16:21:43,50.9481902,6.9718745,2,DGNSS
2025-07-30 16:21:43,50.9481915,6.9718805,2,DGNSS
2025-07-30 16:21:43,50.9481923,6.9718865,2,DGNSS
2025-07-30 16:21:43,50.9481932,6.9718928,2,DGNSS
2025-07-30 16:21:43,50.9481942,6.971899,2,DGNSS
2025-07-30 16:21:43,50.9481953,6.9719057,2,DGNSS
2025-07-30 16:21:43,50.9481965,6.9719118,2,DGNSS
2025-07-30 16:21:43,50.9481968,6.9719183,2,DGNSS
2025-07-30 16:21:43,50.9481983,6.971925,2,DGNSS
2025-07-30 16:21:43,50.9481995,6.9719322,2,DGNSS
2025-07-30 16:21:43,50.9482008,6.9719395,2,DGNSS
2025-07-30 16:21:43,50.9482022,6.9719462,2,DGNSS
2025-07-30 16:21:44,50.9482092,6.9719897,2,DGNSS
2025-07-30 16:21:45,50.9482092,6.9719912,2,DGNSS
2025-07-30 16:21:47,50.9482095,6.9719912,2,DGNSS
2025-07-30 16:21:47,50.9482097,6.971991,2,DGNSS
2025-07-30 16:21:48,50.9482093,6.9719908,2,DGNSS
2025-07-30 16:21:49,50.9482095,6.9719907,2,DGNSS
2025-07-30 16:21:50,50.9482093,6.9719902,2,DGNSS
2025-07-30 16:21:51,50.9482078,6.9719892,2,DGNSS
2025-07-30 16:21:52,50.9482068,6.9719873,2,DGNSS
2025-07-30 16:21:53,50.9482053,6.9719862,2,DGNSS
2025-07-30 16:21:54,50.9482025,6.9719837,2,DGNSS
2025-07-30 16:21:55,50.9481985,6.9719817,2,DGNSS
2025-07-30 16:21:56,50.9481947,6.9719798,2,DGNSS
2025-07-30 16:21:57,50.9481907,6.9719785,2,DGNSS
2025-07-30 16:21:58,50.948187,6.9719767,2,DGNSS
2025-07-30 16:21:59,50.9481837,6.9719748,2,DGNSS
2025-07-30 16:22:00,50.9481802,6.9719735,2,DGNSS
2025-07-30 16:22:01,50.948176,6.9719718,2,DGNSS
2025-07-30 16:22:02,50.9481717,6.9719697,2,DGNSS
2025-07-30 16:22:03,50.9481675,6.9719673,2,DGNSS
2025-07-30 16:22:04,50.9481632,6.971966,2,DGNSS
2025-07-30 16:22:05,50.948159,6.9719632,2,DGNSS
2025-07-30 16:22:06,50.948155,6.9719608,2,DGNSS
2025-07-30 16:22:27,50.9481477,6.9719568,2,DGNSS
2025-07-30 16:22:27,50.9481438,6.971955,2,DGNSS
2025-07-30 16:22:27,50.94814,6.9719528,2,DGNSS
2025-07-30 16:22:27,50.9481353,6.9719507,2,DGNSS
2025-07-30 16:22:27,50.9481308,6.971948,2,DGNSS
2025-07-30 16:22:27,50.9481263,6.9719462,2,DGNSS
2025-07-30 16:22:27,50.9481218,6.971944,2,DGNSS
2025-07-30 16:22:27,50.9481128,6.9719398,2,DGNSS
2025-07-30 16:22:27,50.9481087,6.9719378,2,DGNSS
2025-07-30 16:22:27,50.9481045,6.9719357,2,DGNSS
2025-07-30 16:22:27,50.9481,6.9719332,2,DGNSS
2025-07-30 16:22:27,50.9480955,6.9719308,2,DGNSS
2025-07-30 16:22:27,50.9480912,6.9719287,2,DGNSS
2025-07-30 16:22:27,50.9480873,6.9719273,2,DGNSS
2025-07-30 16:22:27,50.9480852,6.9719253,2,DGNSS
2025-07-30 16:22:27,50.9480845,6.9719253,2,DGNSS
2025-07-30 16:22:27,50.9480835,6.9719258,2,DGNSS
2025-07-30 16:22:28,50.9480832,6.971926,2,DGNSS
2025-07-30 16:22:29,50.9480828,6.9719262,2,DGNSS
2025-07-30 16:22:30,50.9480827,6.9719263,2,DGNSS
2025-07-30 16:22:31,50.9480825,6.9719267,2,DGNSS
2025-07-30 16:22:32,50.9480822,6.9719268,2,DGNSS
2025-07-30 16:22:33,50.9480818,6.971927,2,DGNSS
2025-07-30 16:22:34,50.9480815,6.9719272,2,DGNSS
2025-07-30 16:22:35,50.9480812,6.9719275,2,DGNSS
2025-07-30 16:22:36,50.9480808,6.9719278,2,DGNSS
2025-07-30 16:22:37,50.9480805,6.971928,2,DGNSS
2025-07-30 16:22:38,50.9480803,6.9719283,2,DGNSS
2025-07-30 16:22:39,50.9480805,6.9719278,2,DGNSS
2025-07-30 16:22:40,50.9480805,6.9719273,2,DGNSS
2025-07-30 16:22:41,50.9480798,6.9719265,2,DGNSS
2025-07-30 16:22:42,50.9480797,6.9719263,2,DGNSS
2025-07-30 16:22:43,50.94808,6.971926,2,DGNSS
2025-07-30 16:22:44,50.9480803,6.9719263,2,DGNSS
2025-07-30 16:22:45,50.9480805,6.9719267,2,DGNSS
2025-07-30 16:22:46,50.948081,6.9719267,2,DGNSS
2025-07-30 16:23:06,50.9480818,6.9719267,2,DGNSS
2025-07-30 16:23:06,50.9480822,6.9719268,2,DGNSS
2025-07-30 16:23:06,50.9480823,6.971927,2,DGNSS
2025-07-30 16:23:06,50.9480825,6.9719272,2,DGNSS
2025-07-30 16:23:06,50.9480825,6.9719273,2,DGNSS
2025-07-30 16:23:06,50.9480825,6.9719275,2,DGNSS
2025-07-30 16:23:06,50.9480825,6.9719278,2,DGNSS
2025-07-30 16:23:06,50.9480823,6.9719277,2,DGNSS
2025-07-30 16:23:06,50.9480822,6.9719277,2,DGNSS
2025-07-30 16:23:06,50.9480822,6.9719277,2,DGNSS
2025-07-30 16:23:06,50.948082,6.9719278,2,DGNSS
2025-07-30 16:23:06,50.9480818,6.9719282,2,DGNSS
2025-07-30 16:23:06,50.9480818,6.9719283,2,DGNSS
2025-07-30 16:23:06,50.9480818,6.9719288,2,DGNSS
2025-07-30 16:23:06,50.9480825,6.9719292,2,DGNSS
2025-07-30 16:23:06,50.9480848,6.9719312,2,DGNSS
2025-07-30 16:23:06,50.9480897,6.9719317,2,DGNSS
2025-07-30 16:23:06,50.948104,6.9719333,2,DGNSS
2025-07-30 16:23:07,50.9481128,6.9719338,2,DGNSS
2025-07-30 16:23:08,50.9481232,6.9719357,2,DGNSS
2025-07-30 16:23:09,50.948134,6.9719382,2,DGNSS
